START	716686.13262	((Calb:1,Sklu:1)1:1,((Scas:1,(Sbay:1,Skud:1)1:1)1:1,(Smik:1,(Spar:1,Scer:1)1:1)1:1)1:1)1:1;	1::0.0,3::1.0,2::1.0,1:Calb:1.0,2:Sklu:1.0,6::1.0,4::1.0,3:Scas:1.0,5::1.0,4:Sbay:1.0,5:Skud:1.0,7::1.0,6:Smik:1.0,8::1.0,7:Spar:1.0,8:Scer:1.0;
NEIGHBOUR	728152.335922	(((Scas:1,(Skud:1,Sbay:1)1:1)1:1,(Spar:2,Smik:1)1:1)1:1,((Calb:0.5,Scer:1)1:0.5,Sklu:1)1:1)1:1;	1::0.0,2::1.0,4::1.0,5::1.0,1:Scas:1.0,3::1.0,7::0.5,2:Calb:0.5,3:Sklu:1.0,6::1.0,4:Spar:2.0,8::1.0,5:Skud:1.0,6:Smik:1.0,7:Scer:1.0,8:Sbay:1.0;
NEIGHBOUR	733258.964787	((Sklu:1,((Scer:0.5,Sbay:1)1:0.5,Calb:0.5)1:0.5)1:1,((Scas:1,Skud:2)1:1,(Spar:2,Smik:1)1:1)1:1)1:1;	1::0.0,2::1.0,4::1.0,1:Sklu:1.0,3::1.0,6::1.0,2:Scas:1.0,8::1.0,3:Spar:2.0,5::0.5,7::0.5,4:Scer:0.5,5:Calb:0.5,6:Skud:2.0,7:Sbay:1.0,8:Smik:1.0;
NEIGHBOUR	735219.854292	((Sklu:1,((Scer:0.5,Sbay:1)1:0.5,Calb:0.5)1:0.5)1:1,(Smik:2,(Scas:1,(Skud:1,Spar:2)1:1)1:1)1:1)1:1;	1::0.0,2::1.0,3::1.0,1:Sklu:1.0,4::1.0,2:Smik:2.0,6::0.5,5::0.5,3:Scer:0.5,7::1.0,4:Scas:1.0,5:Sbay:1.0,6:Calb:0.5,8::1.0,7:Skud:1.0,8:Spar:2.0;
NEIGHBOUR	735335.420218	(Sklu:2,(((Skud:1,Spar:2)1:1,Scas:1)1:1,(Smik:1,((Sbay:1,Scer:0.5)1:0.5,Calb:0.5)1:0.5)1:1)1:1)1:1;	1::0.0,2::1.0,1:Sklu:2.0,3::1.0,8::1.0,7::1.0,2:Skud:1.0,4::1.0,3:Smik:1.0,5::0.5,6::0.5,4:Sbay:1.0,5:Calb:0.5,6:Scer:0.5,7:Spar:2.0,8:Scas:1.0;
NEIGHBOUR	735336.429921	((Scas:2,(Smik:1,(Calb:0.5,(Scer:0.5,Sbay:1)1:0.5)1:0.5)1:1)1:1,(Sklu:1,(Skud:1,Spar:2)1:1)1:1)1:1;	1::0.0,2::1.0,3::1.0,1:Scas:2.0,4::1.0,2:Sklu:1.0,6::1.0,3:Smik:1.0,5::1.0,4:Skud:1.0,5:Spar:2.0,7::0.5,6:Calb:0.5,8::0.5,7:Scer:0.5,8:Sbay:1.0;
NEIGHBOUR	735336.432222	((((Skud:1,Spar:2)1:1,Sklu:1)1:0.5,Scas:2)1:0.5,(Smik:1,((Scer:0.5,Sbay:1)1:0.5,Calb:0.5)1:0.5)1:2)1:1;	1::0.0,3::1.0,7::0.5,2::0.5,4::1.0,1:Skud:1.0,2:Sklu:1.0,5::2.0,3:Smik:1.0,4:Spar:2.0,6::0.5,8::0.5,5:Scer:0.5,6:Calb:0.5,7:Scas:2.0,8:Sbay:1.0;
NEIGHBOUR	735336.434021	((((Sbay:1,Scer:0.5)1:0.5,Calb:0.5)1:2.5,(((Skud:1,Spar:2)1:1,Sklu:1)1:0.5,Scas:2)1:0.5)1:0.5,Smik:1)1:0.5;	1::0.0,5::0.5,3::0.5,8::2.5,2::0.5,1:Sbay:1.0,2:Scer:0.5,6::0.5,7::0.5,4::1.0,3:Skud:1.0,4:Spar:2.0,5:Smik:1.0,6:Scas:2.0,7:Sklu:1.0,8:Calb:0.5;
REORDER	735336.434021	(Smik:1,(((Sklu:1,(Skud:1,Spar:2)1:1)1:0.5,Scas:2)1:0.5,((Sbay:1,Scer:0.5)1:0.5,Calb:0.5)1:2.5)1:0.5)1:0.5;	1::0.0,2::0.5,1:Smik:1.0,3::0.5,8::0.5,4::0.5,2:Sklu:1.0,5::2.5,6::0.5,3:Sbay:1.0,7::1.0,4:Skud:1.0,5:Calb:0.5,6:Scer:0.5,7:Spar:2.0,8:Scas:2.0;
REORDER	735336.434021	(((Scas:2,((Spar:2,Skud:1)1:1,Sklu:1)1:0.5)1:0.5,((Sbay:1,Scer:0.5)1:0.5,Calb:0.5)1:2.5)1:0.5,Smik:1)1:0.5;	1::0.0,5::0.5,4::0.5,2::0.5,1:Scas:2.0,7::0.5,3::1.0,2:Spar:2.0,3:Skud:1.0,8::2.5,6::0.5,4:Sbay:1.0,5:Smik:1.0,6:Scer:0.5,7:Sklu:1.0,8:Calb:0.5;
