START	708784.423507	(((Smik:1,(Spar:1,Scer:1)1:1)1:1,(Calb:1,(Sklu:1,Scas:1)1:1)1:1)1:1,(Sbay:1,Skud:1)1:1)1:1;	1::0.0,7::1.0,4::1.0,2::1.0,1:Smik:1.0,3::1.0,2:Spar:1.0,3:Scer:1.0,5::1.0,4:Calb:1.0,6::1.0,5:Sklu:1.0,6:Scas:1.0,8::1.0,7:Sbay:1.0,8:Skud:1.0;
NEIGHBOUR	721293.132497	(Skud:2,((Smik:1,(Scer:1,Spar:1)1:1)1:1,(Calb:1,((Scas:0.5,Sbay:1)1:0.5,Sklu:1)1:1)1:1)1:1)1:1;	1::0.0,2::1.0,1:Skud:2.0,4::1.0,3::1.0,2:Smik:1.0,5::1.0,3:Scer:1.0,6::1.0,4:Calb:1.0,5:Spar:1.0,8::1.0,7::0.5,6:Scas:0.5,7:Sbay:1.0,8:Sklu:1.0;
NEIGHBOUR	734676.740431	(Skud:2,((Smik:1,Scer:2)1:1,((((Sbay:0.5,Spar:1)1:0.5,Scas:0.5)1:0.5,Sklu:1)1:1,Calb:1)1:1)1:1)1:1;	1::0.0,2::1.0,1:Skud:2.0,3::1.0,4::1.0,2:Smik:1.0,7::1.0,6::1.0,8::0.5,5::0.5,3:Sbay:0.5,4:Scer:2.0,5:Spar:1.0,6:Sklu:1.0,7:Calb:1.0,8:Scas:0.5;
NEIGHBOUR	735228.651651	((((Sklu:1,((Spar:1,Sbay:0.5)1:0.5,Scas:0.5)1:0.5)1:1,Calb:1)1:1,Smik:2)1:1,(Skud:1,Scer:2)1:1)1:1;	1::0.0,3::1.0,7::1.0,6::1.0,2::1.0,1:Sklu:1.0,5::0.5,4::0.5,2:Spar:1.0,8::1.0,3:Skud:1.0,4:Sbay:0.5,5:Scas:0.5,6:Calb:1.0,7:Smik:2.0,8:Scer:2.0;
NEIGHBOUR	735341.433381	(((Smik:2,(((Sbay:0.5,Spar:1)1:1,Sklu:1)1:1,Calb:1)1:1)1:0.5,Scas:0.5)1:0.5,(Skud:1,Scer:2)1:1)1:1;	1::0.0,5::1.0,4::0.5,2::0.5,1:Smik:2.0,7::1.0,3::1.0,8::1.0,2:Sbay:0.5,3:Sklu:1.0,4:Scas:0.5,6::1.0,5:Skud:1.0,6:Scer:2.0,7:Calb:1.0,8:Spar:1.0;
NEIGHBOUR	735345.24301	(((((Calb:1,(Sbay:0.5,Spar:1)1:2)1:0.5,Sklu:1)1:0.5,Smik:2)1:0.5,Scas:0.5)1:0.5,(Scer:2,Skud:1)1:1)1:1;	1::0.0,4::1.0,8::0.5,5::0.5,3::0.5,2::0.5,1:Calb:1.0,7::2.0,2:Sbay:0.5,3:Sklu:1.0,6::1.0,4:Scer:2.0,5:Smik:2.0,6:Skud:1.0,7:Spar:1.0,8:Scas:0.5;
REORDER	735345.24301	((((Sklu:1,((Sbay:0.5,Spar:1)1:2,Calb:1)1:0.5)1:0.5,Smik:2)1:0.5,Scas:0.5)1:0.5,(Scer:2,Skud:1)1:1)1:1;	1::0.0,2::1.0,5::0.5,8::0.5,3::0.5,1:Sklu:1.0,6::1.0,2:Scer:2.0,7::0.5,4::2.0,3:Sbay:0.5,4:Spar:1.0,5:Scas:0.5,6:Skud:1.0,7:Calb:1.0,8:Smik:2.0;
REORDER	735345.24301	((Scer:2,Skud:1)1:1,(((Sklu:1,((Spar:1,Sbay:0.5)1:2,Calb:1)1:0.5)1:0.5,Smik:2)1:0.5,Scas:0.5)1:0.5)1:1;	1::0.0,2::1.0,6::1.0,1:Scer:2.0,5::0.5,7::0.5,3::0.5,2:Sklu:1.0,8::0.5,4::2.0,3:Spar:1.0,4:Sbay:0.5,5:Scas:0.5,6:Skud:1.0,7:Smik:2.0,8:Calb:1.0;
REORDER	735345.24301	(((((Calb:1,(Spar:1,Sbay:0.5)1:2)1:0.5,Sklu:1)1:0.5,Smik:2)1:0.5,Scas:0.5)1:0.5,(Skud:1,Scer:2)1:1)1:1;	1::0.0,6::1.0,2::0.5,4::0.5,7::0.5,3::0.5,1:Calb:1.0,2:Scas:0.5,5::2.0,3:Spar:1.0,4:Smik:2.0,5:Sbay:0.5,8::1.0,6:Skud:1.0,7:Sklu:1.0,8:Scer:2.0;
REORDER	735345.24301	((Scas:0.5,(((Calb:1,(Sbay:0.5,Spar:1)1:2)1:0.5,Sklu:1)1:0.5,Smik:2)1:0.5)1:0.5,(Skud:1,Scer:2)1:1)1:1;	1::0.0,4::1.0,2::0.5,1:Scas:0.5,6::0.5,8::0.5,3::0.5,2:Calb:1.0,7::2.0,3:Sbay:0.5,5::1.0,4:Skud:1.0,5:Scer:2.0,6:Smik:2.0,7:Spar:1.0,8:Sklu:1.0;
REORDER	735345.24301	((Skud:1,Scer:2)1:1,(((Sklu:1,(Calb:1,(Sbay:0.5,Spar:1)1:2)1:0.5)1:0.5,Smik:2)1:0.5,Scas:0.5)1:0.5)1:1;	1::0.0,2::1.0,6::1.0,1:Skud:1.0,8::0.5,3::0.5,4::0.5,2:Sklu:1.0,3:Smik:2.0,5::0.5,4:Calb:1.0,7::2.0,5:Sbay:0.5,6:Scer:2.0,7:Spar:1.0,8:Scas:0.5;
