START	720577.659807	((Calb:1,Sklu:1)1:1,((Scas:1,(Sbay:1,(Skud:1,Smik:1)1:1)1:1)1:1,(Spar:1,Scer:1)1:1)1:1)1:1;	1::0.0,3::1.0,2::1.0,1:Calb:1.0,2:Sklu:1.0,7::1.0,4::1.0,3:Scas:1.0,5::1.0,4:Sbay:1.0,6::1.0,5:Skud:1.0,6:Smik:1.0,8::1.0,7:Spar:1.0,8:Scer:1.0;
NEIGHBOUR	728956.114214	(((Scer:1,(Spar:0.5,Sklu:1)1:0.5)1:1,((Sbay:1,(Skud:1,Smik:1)1:1)1:1,Scas:1)1:1)1:1,Calb:2)1:1;	1::0.0,7::1.0,2::1.0,4::1.0,1:Scer:1.0,3::1.0,5::1.0,2:Sbay:1.0,3:Scas:1.0,8::0.5,4:Spar:0.5,6::1.0,5:Skud:1.0,6:Smik:1.0,7:Calb:2.0,8:Sklu:1.0;
NEIGHBOUR	734500.282074	((((Sbay:1,(Smik:1,(Skud:0.5,Scer:1)1:0.5)1:1)1:1,Scas:1)1:1,(Spar:0.5,Sklu:1)1:1.5)1:1,Calb:2)1:1;	1::0.0,4::1.0,2::1.0,5::1.0,3::1.0,1:Sbay:1.0,8::1.5,2:Spar:0.5,6::1.0,3:Smik:1.0,4:Calb:2.0,5:Scas:1.0,7::0.5,6:Skud:0.5,7:Scer:1.0,8:Sklu:1.0;
NEIGHBOUR	735227.275387	(((((Scer:1,Skud:0.5)1:0.5,Smik:1)1:2,Scas:1)1:1,(Sklu:1,(Spar:0.25,Sbay:1)1:0.25)1:1.5)1:1,Calb:2)1:1;	1::0.0,8::1.0,2::1.0,4::1.0,7::2.0,6::0.5,1:Scer:1.0,3::1.5,2:Sklu:1.0,5::0.25,3:Spar:0.25,4:Scas:1.0,5:Sbay:1.0,6:Skud:0.5,7:Smik:1.0,8:Calb:2.0;
NEIGHBOUR	735341.432114	(Calb:2,((Smik:1,((Skud:0.5,Scer:1)1:0.25,Scas:1)1:0.25)1:3,((Spar:0.25,Sbay:1)1:0.25,Sklu:1)1:1.5)1:1)1:1;	1::0.0,2::1.0,1:Calb:2.0,4::1.0,3::3.0,2:Smik:1.0,8::0.25,5::0.25,3:Skud:0.5,6::1.5,7::0.25,4:Spar:0.25,5:Scer:1.0,6:Sklu:1.0,7:Sbay:1.0,8:Scas:1.0;
NEIGHBOUR	735345.244336	((((Sbay:1,Spar:0.25)1:0.125,Calb:2)1:0.125,Sklu:1)1:1.5,(((Scer:1,Skud:0.5)1:0.25,Scas:1)1:0.25,Smik:1)1:3)1:2;	1::0.0,4::2.0,8::1.5,3::0.125,2::0.125,1:Sbay:1.0,2:Spar:0.25,3:Calb:2.0,7::3.0,6::0.25,5::0.25,4:Scer:1.0,5:Skud:0.5,6:Scas:1.0,7:Smik:1.0,8:Sklu:1.0;
REORDER	735345.244336	((((Sbay:1,Spar:0.25)1:0.125,Calb:2)1:0.125,Sklu:1)1:1.5,((Scas:1,(Scer:1,Skud:0.5)1:0.25)1:0.25,Smik:1)1:3)1:2;	1::0.0,3::2.0,6::1.5,2::0.125,5::0.125,1:Sbay:1.0,2:Calb:2.0,8::3.0,4::0.25,3:Scas:1.0,7::0.25,4:Scer:1.0,5:Spar:0.25,6:Sklu:1.0,7:Skud:0.5,8:Smik:1.0;
REORDER	735345.244336	((((Scer:1,Skud:0.5)1:0.25,Scas:1)1:0.25,Smik:1)1:3,(Sklu:1,((Sbay:1,Spar:0.25)1:0.125,Calb:2)1:0.125)1:1.5)1:2;	1::0.0,4::2.0,2::3.0,3::0.25,7::0.25,1:Scer:1.0,2:Smik:1.0,3:Scas:1.0,5::1.5,4:Sklu:1.0,8::0.125,6::0.125,5:Sbay:1.0,6:Spar:0.25,7:Skud:0.5,8:Calb:2.0;
REORDER	735345.244336	((Sklu:1,((Sbay:1,Spar:0.25)1:0.125,Calb:2)1:0.125)1:1.5,(((Skud:0.5,Scer:1)1:0.25,Scas:1)1:0.25,Smik:1)1:3)1:2;	1::0.0,2::2.0,5::1.5,1:Sklu:1.0,4::3.0,8::0.25,3::0.25,2:Skud:0.5,3:Scer:1.0,4:Smik:1.0,6::0.125,7::0.125,5:Sbay:1.0,6:Calb:2.0,7:Spar:0.25,8:Scas:1.0;
REORDER	735345.244336	((Sklu:1,(Calb:2,(Sbay:1,Spar:0.25)1:0.125)1:0.125)1:1.5,((Scas:1,(Skud:0.5,Scer:1)1:0.25)1:0.25,Smik:1)1:3)1:2;	1::0.0,3::2.0,2::1.5,1:Sklu:1.0,4::0.125,2:Calb:2.0,7::3.0,5::0.25,3:Scas:1.0,6::0.125,4:Sbay:1.0,8::0.25,5:Skud:0.5,6:Spar:0.25,7:Smik:1.0,8:Scer:1.0;
REORDER	735345.244336	((((Sbay:1,Spar:0.25)1:0.125,Calb:2)1:0.125,Sklu:1)1:1.5,(((Scer:1,Skud:0.5)1:0.25,Scas:1)1:0.25,Smik:1)1:3)1:2;	1::0.0,2::2.0,6::1.5,7::0.125,4::0.125,1:Sbay:1.0,3::3.0,8::0.25,5::0.25,2:Scer:1.0,3:Smik:1.0,4:Spar:0.25,5:Skud:0.5,6:Sklu:1.0,7:Calb:2.0,8:Scas:1.0;
