START	723759.390351	(((Spar:1,Scer:1)1:1,(Calb:1,(Sklu:1,(Scas:1,Sbay:1)1:1)1:1)1:1)1:1,(Skud:1,Smik:1)1:1)1:1;	1::0.0,7::1.0,3::1.0,2::1.0,1:Spar:1.0,2:Scer:1.0,4::1.0,3:Calb:1.0,5::1.0,4:Sklu:1.0,6::1.0,5:Scas:1.0,6:Sbay:1.0,8::1.0,7:Skud:1.0,8:Smik:1.0;
NEIGHBOUR	728706.64288	((((Spar:0.5,(Sklu:1,(Scas:1,Sbay:1)1:1)1:1)1:0.5,Scer:1)1:1,Calb:2)1:1,(Skud:1,Smik:1)1:1)1:1;	1::0.0,7::1.0,3::1.0,2::1.0,4::0.5,1:Spar:0.5,2:Scer:1.0,3:Calb:2.0,5::1.0,4:Sklu:1.0,6::1.0,5:Scas:1.0,6:Sbay:1.0,8::1.0,7:Skud:1.0,8:Smik:1.0;
NEIGHBOUR	732470.366234	((((Spar:0.5,(Sklu:1,(Scas:1,(Sbay:0.5,Smik:1)1:0.5)1:1)1:1)1:0.5,Scer:1)1:1,Calb:2)1:1,Skud:2)1:1;	1::0.0,7::1.0,3::1.0,2::1.0,4::0.5,1:Spar:0.5,2:Scer:1.0,3:Calb:2.0,5::1.0,4:Sklu:1.0,6::1.0,5:Scas:1.0,8::0.5,6:Sbay:0.5,7:Skud:2.0,8:Smik:1.0;
NEIGHBOUR	733196.524442	(((((Spar:0.25,(Scas:1,(Sbay:0.5,Smik:1)1:0.5)1:1)1:0.25,Sklu:2)1:0.5,Scer:1)1:1,Calb:2)1:1,Skud:2)1:1;	1::0.0,7::1.0,3::1.0,2::1.0,4::0.5,5::0.25,1:Spar:0.25,2:Scer:1.0,3:Calb:2.0,4:Sklu:2.0,6::1.0,5:Scas:1.0,8::0.5,6:Sbay:0.5,7:Skud:2.0,8:Smik:1.0;
NEIGHBOUR	733755.00527	((((Spar:0.25,(Scas:1,(Sbay:0.5,Smik:1)1:0.5)1:1)1:0.25,Sklu:2)1:0.5,(Scer:0.5,Skud:2)1:0.5)1:1,Calb:2)1:2;	1::0.0,3::2.0,2::1.0,4::0.5,5::0.25,1:Spar:0.25,7::0.5,2:Scer:0.5,3:Calb:2.0,4:Sklu:2.0,6::1.0,5:Scas:1.0,8::0.5,6:Sbay:0.5,7:Skud:2.0,8:Smik:1.0;
NEIGHBOUR	734080.198858	(((((Spar:0.125,(Sbay:0.5,Smik:1)1:0.5)1:0.125,Scas:2)1:0.25,Sklu:2)1:0.5,(Scer:0.5,Skud:2)1:0.5)1:1,Calb:2)1:2;	1::0.0,3::2.0,2::1.0,4::0.5,5::0.25,6::0.125,1:Spar:0.125,7::0.5,2:Scer:0.5,3:Calb:2.0,4:Sklu:2.0,5:Scas:2.0,8::0.5,6:Sbay:0.5,7:Skud:2.0,8:Smik:1.0;
NEIGHBOUR	735327.365429	((((((Spar:0.125,Sbay:1)1:0.125,Scas:2)1:0.125,Smik:1)1:0.125,Sklu:2)1:0.5,(Scer:0.5,Skud:2)1:0.5)1:1,Calb:2)1:2;	1::0.0,3::2.0,2::1.0,4::0.5,8::0.125,5::0.125,6::0.125,1:Spar:0.125,7::0.5,2:Scer:0.5,3:Calb:2.0,4:Sklu:2.0,5:Scas:2.0,6:Sbay:1.0,7:Skud:2.0,8:Smik:1.0;
NEIGHBOUR	735335.179459	((((((Spar:0.125,Sbay:1)1:0.0625,Calb:2)1:0.0625,Scas:2)1:0.125,Smik:1)1:0.125,Sklu:2)1:0.5,(Scer:0.5,Skud:2)1:0.5)1:3;	1::0.0,2::3.0,4::0.5,8::0.125,5::0.125,3::0.0625,6::0.0625,1:Spar:0.125,7::0.5,2:Scer:0.5,3:Calb:2.0,4:Sklu:2.0,5:Scas:2.0,6:Sbay:1.0,7:Skud:2.0,8:Smik:1.0;
REORDER	735335.179459	((Skud:2,Scer:0.5)1:0.5,((Smik:1,(Scas:2,((Sbay:1,Spar:0.125)1:0.0625,Calb:2)1:0.0625)1:0.125)1:0.125,Sklu:2)1:0.5)1:3;	1::0.0,2::3.0,6::0.5,1:Skud:2.0,3::0.5,4::0.125,2:Smik:1.0,3:Sklu:2.0,5::0.125,4:Scas:2.0,8::0.0625,7::0.0625,5:Sbay:1.0,6:Scer:0.5,7:Spar:0.125,8:Calb:2.0;
REORDER	735335.179459	((Sklu:2,((((Sbay:1,Spar:0.125)1:0.0625,Calb:2)1:0.0625,Scas:2)1:0.125,Smik:1)1:0.125)1:0.5,(Scer:0.5,Skud:2)1:0.5)1:3;	1::0.0,2::3.0,4::0.5,1:Sklu:2.0,3::0.5,2:Scer:0.5,3:Skud:2.0,5::0.125,7::0.125,6::0.0625,8::0.0625,4:Sbay:1.0,5:Smik:1.0,6:Calb:2.0,7:Scas:2.0,8:Spar:0.125;
