START	717839.596787	(((Scas:1,Sbay:1)1:1,((Skud:1,Smik:1)1:1,(Spar:1,Scer:1)1:1)1:1)1:1,(Calb:1,Sklu:1)1:1)1:1;	1::0.0,7::1.0,3::1.0,2::1.0,1:Scas:1.0,2:Sbay:1.0,5::1.0,4::1.0,3:Skud:1.0,4:Smik:1.0,6::1.0,5:Spar:1.0,6:Scer:1.0,8::1.0,7:Calb:1.0,8:Sklu:1.0;
NEIGHBOUR	727011.318969	(((Scas:1,Sbay:1)1:1,((Skud:1,Smik:1)1:1,((Spar:0.5,Sklu:1)1:0.5,Scer:1)1:1)1:1)1:1,Calb:2)1:1;	1::0.0,7::1.0,3::1.0,2::1.0,1:Scas:1.0,2:Sbay:1.0,5::1.0,4::1.0,3:Skud:1.0,4:Smik:1.0,6::1.0,8::0.5,5:Spar:0.5,6:Scer:1.0,7:Calb:2.0,8:Sklu:1.0;
NEIGHBOUR	733584.787051	(((Scas:1,(Sbay:0.5,Scer:1)1:0.5)1:1,((Skud:1,Smik:1)1:1,(Spar:0.5,Sklu:1)1:1.5)1:1)1:1,Calb:2)1:1;	1::0.0,7::1.0,3::1.0,2::1.0,1:Scas:1.0,6::0.5,2:Sbay:0.5,5::1.0,4::1.0,3:Skud:1.0,4:Smik:1.0,8::1.5,5:Spar:0.5,6:Scer:1.0,7:Calb:2.0,8:Sklu:1.0;
NEIGHBOUR	735151.262059	(((Scas:1,((Sbay:0.5,Scer:1)1:0.25,Smik:1)1:0.25)1:1,(Skud:2,(Spar:0.5,Sklu:1)1:1.5)1:1)1:1,Calb:2)1:1;	1::0.0,7::1.0,3::1.0,2::1.0,1:Scas:1.0,4::0.25,6::0.25,2:Sbay:0.5,5::1.0,3:Skud:2.0,4:Smik:1.0,8::1.5,5:Spar:0.5,6:Scer:1.0,7:Calb:2.0,8:Sklu:1.0;
NEIGHBOUR	735332.276086	(((Scas:1,(((Sbay:0.5,Scer:1)1:0.25,Smik:1)1:0.125,Sklu:1)1:0.125)1:1,(Skud:2,Spar:2)1:1)1:1,Calb:2)1:1;	1::0.0,7::1.0,3::1.0,2::1.0,1:Scas:1.0,8::0.125,4::0.125,6::0.25,2:Sbay:0.5,5::1.0,3:Skud:2.0,4:Smik:1.0,5:Spar:2.0,6:Scer:1.0,7:Calb:2.0,8:Sklu:1.0;
NEIGHBOUR	735335.420059	((Scas:1,((((Sbay:0.5,Scer:1)1:0.125,Calb:2)1:0.125,Smik:1)1:0.125,Sklu:1)1:0.125)1:1,(Skud:2,Spar:2)1:1)1:2;	1::0.0,3::2.0,2::1.0,1:Scas:1.0,8::0.125,4::0.125,7::0.125,6::0.125,2:Sbay:0.5,5::1.0,3:Skud:2.0,4:Smik:1.0,5:Spar:2.0,6:Scer:1.0,7:Calb:2.0,8:Sklu:1.0;
NEIGHBOUR	735336.432806	((Scas:1,(((Sbay:0.5,Scer:1)1:0.125,Calb:2)1:0.125,Smik:1)1:0.25)1:1,((Skud:2,Spar:2)1:0.5,Sklu:1)1:0.5)1:2;	1::0.0,3::2.0,2::1.0,1:Scas:1.0,4::0.25,7::0.125,6::0.125,2:Sbay:0.5,8::0.5,5::0.5,3:Skud:2.0,4:Smik:1.0,5:Spar:2.0,6:Scer:1.0,7:Calb:2.0,8:Sklu:1.0;
REORDER	735336.432806	((Sklu:1,(Skud:2,Spar:2)1:0.5)1:0.5,(Scas:1,(((Sbay:0.5,Scer:1)1:0.125,Calb:2)1:0.125,Smik:1)1:0.25)1:1)1:2;	1::0.0,2::2.0,4::0.5,1:Sklu:1.0,3::1.0,2:Scas:1.0,5::0.25,6::0.125,8::0.125,3:Sbay:0.5,7::0.5,4:Skud:2.0,5:Smik:1.0,6:Calb:2.0,7:Spar:2.0,8:Scer:1.0;
REORDER	735336.432806	(((((Scer:1,Sbay:0.5)1:0.125,Calb:2)1:0.125,Smik:1)1:0.25,Scas:1)1:1,(Sklu:1,(Spar:2,Skud:2)1:0.5)1:0.5)1:2;	1::0.0,2::2.0,7::1.0,3::0.25,8::0.125,6::0.125,1:Scer:1.0,4::0.5,2:Sklu:1.0,3:Smik:1.0,5::0.5,4:Spar:2.0,5:Skud:2.0,6:Sbay:0.5,7:Scas:1.0,8:Calb:2.0;
NEIGHBOUR	735336.433907	((((Scer:1,Sbay:0.5)1:0.125,Calb:2)1:0.125,Smik:1)1:1.25,((Sklu:1,(Spar:2,Skud:2)1:0.5)1:0.25,Scas:1)1:0.25)1:2;	1::0.0,2::2.0,3::1.25,8::0.125,6::0.125,1:Scer:1.0,7::0.25,4::0.25,2:Sklu:1.0,3:Smik:1.0,5::0.5,4:Spar:2.0,5:Skud:2.0,6:Sbay:0.5,7:Scas:1.0,8:Calb:2.0;
REORDER	735336.433907	((((Skud:2,Spar:2)1:0.5,Sklu:1)1:0.25,Scas:1)1:0.25,((Calb:2,(Scer:1,Sbay:0.5)1:0.125)1:0.125,Smik:1)1:1.25)1:2;	1::0.0,2::2.0,7::0.25,6::0.25,3::0.5,1:Skud:2.0,5::1.25,4::0.125,2:Calb:2.0,3:Spar:2.0,8::0.125,4:Scer:1.0,5:Smik:1.0,6:Sklu:1.0,7:Scas:1.0,8:Sbay:0.5;
REORDER	735336.433907	((Scas:1,(Sklu:1,(Skud:2,Spar:2)1:0.5)1:0.25)1:0.25,(Smik:1,((Scer:1,Sbay:0.5)1:0.125,Calb:2)1:0.125)1:1.25)1:2;	1::0.0,2::2.0,3::0.25,1:Scas:1.0,4::1.25,2:Smik:1.0,5::0.25,3:Sklu:1.0,6::0.125,8::0.125,4:Scer:1.0,7::0.5,5:Skud:2.0,6:Calb:2.0,7:Spar:2.0,8:Sbay:0.5;
REORDER	735336.433907	(((Calb:2,(Scer:1,Sbay:0.5)1:0.125)1:0.125,Smik:1)1:1.25,(((Spar:2,Skud:2)1:0.5,Sklu:1)1:0.25,Scas:1)1:0.25)1:2;	1::0.0,2::2.0,4::1.25,5::0.125,1:Calb:2.0,3::0.25,6::0.25,8::0.5,2:Spar:2.0,3:Scas:1.0,4:Smik:1.0,7::0.125,5:Scer:1.0,6:Sklu:1.0,7:Sbay:0.5,8:Skud:2.0;
REORDER	735336.433907	((Scas:1,(Sklu:1,(Spar:2,Skud:2)1:0.5)1:0.25)1:0.25,(Smik:1,((Scer:1,Sbay:0.5)1:0.125,Calb:2)1:0.125)1:1.25)1:2;	1::0.0,2::2.0,4::0.25,1:Scas:1.0,3::1.25,2:Smik:1.0,6::0.125,8::0.125,3:Scer:1.0,5::0.25,4:Sklu:1.0,7::0.5,5:Spar:2.0,6:Calb:2.0,7:Skud:2.0,8:Sbay:0.5;
REORDER	735336.433907	(((Sklu:1,(Skud:2,Spar:2)1:0.5)1:0.25,Scas:1)1:0.25,(((Scer:1,Sbay:0.5)1:0.125,Calb:2)1:0.125,Smik:1)1:1.25)1:2;	1::0.0,2::2.0,5::0.25,7::0.25,1:Sklu:1.0,6::1.25,3::0.125,4::0.125,2:Scer:1.0,3:Calb:2.0,4:Sbay:0.5,5:Scas:1.0,6:Smik:1.0,8::0.5,7:Skud:2.0,8:Spar:2.0;
