START	723097.498942	((Sklu:1,(Scas:1,(Sbay:1,Skud:1)1:1)1:1)1:1,((Smik:1,(Spar:1,Scer:1)1:1)1:1,Calb:1)1:1)1:1;	1::0.0,5::1.0,2::1.0,1:Sklu:1.0,3::1.0,2:Scas:1.0,4::1.0,3:Sbay:1.0,4:Skud:1.0,8::1.0,6::1.0,5:Smik:1.0,7::1.0,6:Spar:1.0,7:Scer:1.0,8:Calb:1.0;
NEIGHBOUR	734227.672005	((Sklu:1,(Scas:1,((Sbay:0.5,Scer:1)1:0.5,Skud:1)1:1)1:1)1:1,((Smik:1,Spar:2)1:1,Calb:1)1:1)1:1;	1::0.0,5::1.0,2::1.0,1:Sklu:1.0,3::1.0,2:Scas:1.0,4::1.0,7::0.5,3:Sbay:0.5,4:Skud:1.0,8::1.0,6::1.0,5:Smik:1.0,6:Spar:2.0,7:Scer:1.0,8:Calb:1.0;
NEIGHBOUR	734462.965816	((Sklu:1,(Scas:1,((Sbay:0.5,Scer:1)1:0.5,Skud:1)1:1)1:1)1:1,(Smik:1,(Spar:1,Calb:1)1:1)1:2)1:1;	1::0.0,5::1.0,2::1.0,1:Sklu:1.0,3::1.0,2:Scas:1.0,4::1.0,7::0.5,3:Sbay:0.5,4:Skud:1.0,6::2.0,5:Smik:1.0,8::1.0,6:Spar:1.0,7:Scer:1.0,8:Calb:1.0;
NEIGHBOUR	734578.086147	(((Sklu:0.5,(Spar:1,Calb:1)1:1)1:0.5,(Scas:1,((Sbay:0.5,Scer:1)1:0.5,Skud:1)1:1)1:1)1:1,Smik:3)1:1;	1::0.0,5::1.0,2::1.0,6::0.5,1:Sklu:0.5,3::1.0,2:Scas:1.0,4::1.0,7::0.5,3:Sbay:0.5,4:Skud:1.0,5:Smik:3.0,8::1.0,6:Spar:1.0,7:Scer:1.0,8:Calb:1.0;
NEIGHBOUR	734913.20215	((((Sklu:0.5,(Spar:1,Calb:1)1:1)1:0.25,Skud:1)1:0.25,(Scas:1,(Sbay:0.5,Scer:1)1:1.5)1:1)1:1,Smik:3)1:1;	1::0.0,5::1.0,2::1.0,4::0.25,6::0.25,1:Sklu:0.5,3::1.0,2:Scas:1.0,7::1.5,3:Sbay:0.5,4:Skud:1.0,5:Smik:3.0,8::1.0,6:Spar:1.0,7:Scer:1.0,8:Calb:1.0;
NEIGHBOUR	735217.728275	(((Sklu:0.75,(Skud:0.5,(Spar:1,Calb:1)1:1)1:0.5)1:0.25,(Scas:1,(Sbay:0.5,Scer:1)1:1.5)1:1)1:1,Smik:3)1:1;	1::0.0,5::1.0,2::1.0,4::0.25,1:Sklu:0.75,3::1.0,2:Scas:1.0,7::1.5,3:Sbay:0.5,6::0.5,4:Skud:0.5,5:Smik:3.0,8::1.0,6:Spar:1.0,7:Scer:1.0,8:Calb:1.0;
NEIGHBOUR	735290.314399	(((Sklu:0.75,((Skud:0.5,Spar:2)1:0.25,Calb:1)1:0.25)1:0.25,(Scas:1,(Sbay:0.5,Scer:1)1:1.5)1:1)1:1,Smik:3)1:1;	1::0.0,5::1.0,2::1.0,4::0.25,1:Sklu:0.75,3::1.0,2:Scas:1.0,7::1.5,3:Sbay:0.5,8::0.25,6::0.25,4:Skud:0.5,5:Smik:3.0,6:Spar:2.0,7:Scer:1.0,8:Calb:1.0;
NEIGHBOUR	735332.114888	((((Sklu:0.75,((Skud:0.5,Spar:2)1:0.25,Calb:1)1:0.25)1:0.25,Scas:2)1:1,Smik:3)1:0.5,(Sbay:0.5,Scer:1)1:1.5)1:0.5;	1::0.0,3::0.5,5::0.5,2::1.0,4::0.25,1:Sklu:0.75,2:Scas:2.0,7::1.5,3:Sbay:0.5,8::0.25,6::0.25,4:Skud:0.5,5:Smik:3.0,6:Spar:2.0,7:Scer:1.0,8:Calb:1.0;
NEIGHBOUR	735336.433024	(((((Sklu:0.75,(Skud:0.5,Spar:2)1:0.5)1:0.25,Scas:2)1:1,Smik:3)1:0.5,(Sbay:0.5,Scer:1)1:1.5)1:0.25,Calb:1)1:0.25;	1::0.0,8::0.25,3::0.25,5::0.5,2::1.0,4::0.25,1:Sklu:0.75,2:Scas:2.0,7::1.5,3:Sbay:0.5,6::0.5,4:Skud:0.5,5:Smik:3.0,6:Spar:2.0,7:Scer:1.0,8:Calb:1.0;
REORDER	735336.433024	(((Smik:3,((Sklu:0.75,(Spar:2,Skud:0.5)1:0.5)1:0.25,Scas:2)1:1)1:0.5,(Scer:1,Sbay:0.5)1:1.5)1:0.25,Calb:1)1:0.25;	1::0.0,7::0.25,2::0.25,3::0.5,1:Smik:3.0,4::1.5,2:Scer:1.0,6::1.0,5::0.25,3:Sklu:0.75,4:Sbay:0.5,8::0.5,5:Spar:2.0,6:Scas:2.0,7:Calb:1.0,8:Skud:0.5;
REORDER	735336.433024	(((Scer:1,Sbay:0.5)1:1.5,(((Sklu:0.75,(Skud:0.5,Spar:2)1:0.5)1:0.25,Scas:2)1:1,Smik:3)1:0.5)1:0.25,Calb:1)1:0.25;	1::0.0,2::0.25,4::0.25,3::1.5,1:Scer:1.0,2:Calb:1.0,3:Sbay:0.5,8::0.5,7::1.0,5::0.25,4:Sklu:0.75,6::0.5,5:Skud:0.5,6:Spar:2.0,7:Scas:2.0,8:Smik:3.0;
